43.48,357.39,6.46
44.32,358.07,5.86
43.95,357.51,6.02
44.32,356.03,5.47
43.48,354.76,6.24
44.37,353.66,5.64
44.37,352.28,5.69
43.90,351.33,6.08
44.21,351.22,5.53
44.58,351.73,5.47
44.00,352.58,5.97
44.84,353.49,5.36
43.99,353.99,5.15
44.00,353.32,5.64
43.58,351.71,6.35
43.48,350.41,6.46
43.69,348.98,6.02
44.11,346.74,5.91
43.79,345.23,6.19
44.32,345.24,5.69
43.89,345.99,5.53
43.52,346.58,5.80
44.63,346.99,5.42
44.05,347.59,5.36
44.31,347.65,5.42
44.37,347.03,5.20
44.26,346.94,5.58
44.58,347.14,5.42
43.22,346.90,6.51
44.95,346.93,5.09
43.37,346.96,6.35
44.74,346.24,5.36
43.85,345.85,6.24
44.69,346.54,5.53
44.16,348.15,6.13
43.73,350.31,5.64
44.69,352.48,5.80
44.73,354.64,4.98
44.21,356.03,5.53
43.38,355.91,6.57
44.52,355.00,4.82
44.73,353.33,5.09
44.01,351.31,6.73
44.74,350.53,5.47
44.21,351.01,5.58
44.31,351.88,4.93
44.79,352.91,5.25
44.37,354.13,5.47
43.95,355.43,5.64
44.42,356.00,5.31
44.10,355.29,5.15
43.69,354.52,6.29
45.21,353.98,5.15
44.53,352.89,5.47
43.79,351.92,5.86
44.89,351.56,4.54
44.26,351.35,5.53
44.32,351.45,6.08
44.00,352.34,5.97
44.16,353.89,5.36
44.06,355.15,6.40
44.22,355.47,6.13
44.63,355.33,5.42
43.69,354.86,6.24
44.48,353.96,5.64
44.42,353.31,5.36
44.37,353.02,5.25
44.21,352.96,5.58
43.74,353.29,6.19
44.10,353.77,5.15
44.25,353.70,4.82
44.58,352.41,5.15
44.10,349.99,4.98
44.32,347.61,5.47
44.47,345.85,5.25
44.00,344.23,5.91
44.05,343.36,5.80
43.32,343.27,6.40
44.16,343.13,5.47
44.37,343.46,5.64
44.48,344.75,5.86
44.74,346.71,5.53
44.64,349.09,5.91
44.37,351.62,5.42
44.11,353.89,5.91
44.52,355.34,5.20
44.06,355.52,6.02
45.05,355.11,5.15
43.37,354.17,6.08
44.48,352.39,5.53
44.64,350.88,5.64
44.37,350.28,5.91
43.53,350.47,6.46
44.53,351.35,5.53
43.58,352.44,6.35
43.95,353.35,5.97
42.79,353.32,6.40
44.37,352.03,5.42
44.11,350.78,5.97
43.22,349.69,6.51
43.32,348.01,6.40
43.99,346.45,5.09
44.47,345.52,5.25
43.64,345.40,6.35
43.59,346.30,6.40
43.58,347.85,6.35
44.57,349.30,4.93
44.26,349.59,5.58
44.95,348.96,5.42
44.84,348.88,5.36
44.80,349.20,5.69
44.53,349.45,5.80
45.52,350.38,4.49
44.69,351.93,5.53
43.69,353.55,6.35
44.43,355.17,6.13
44.21,356.64,5.80
44.16,357.63,5.42
44.11,357.51,6.35
43.27,356.27,6.95
44.11,355.05,5.91
44.37,354.00,5.91
43.10,352.68,5.91
44.42,351.84,5.58
43.63,351.76,5.75
43.69,351.99,6.24
44.00,352.62,5.91
44.52,353.29,4.54
43.48,353.34,6.51
44.11,352.54,5.91
44.00,351.12,6.02
43.95,350.10,5.80
44.10,349.31,5.42
44.58,348.18,5.42
44.32,347.54,5.69
44.26,347.05,5.36
44.00,346.09,5.97
44.10,345.18,4.82
43.38,344.48,6.57
43.22,344.26,6.51
44.48,344.84,5.58
44.16,346.11,5.86
44.11,347.84,5.64
44.37,348.94,5.64
44.27,348.61,5.86
44.06,347.92,5.86
43.58,347.15,6.13
44.47,345.67,4.87
44.73,344.33,4.87
44.32,344.03,5.47
43.22,344.82,6.51
44.32,346.30,5.47
43.38,347.93,6.57
44.16,349.55,5.97
44.21,350.38,5.42
43.59,349.78,6.40
43.95,349.05,5.53
43.90,348.59,6.02
44.16,347.67,5.64
44.00,346.97,5.86
43.53,347.02,6.46
44.27,347.62,5.75
43.78,348.53,5.15
43.27,349.50,6.68
44.53,350.46,5.31
43.79,350.86,5.97
44.00,350.26,5.53
43.89,349.39,5.09
44.00,348.37,5.86
44.37,346.93,5.69
44.06,346.04,5.86
44.79,346.06,5.25
43.89,346.30,5.64
44.26,346.52,5.53
43.48,347.07,6.40
43.38,347.90,6.57
44.00,348.31,5.97
44.27,348.11,5.86
44.16,348.04,5.86
44.37,347.76,5.42
43.69,346.84,6.51
44.11,346.33,5.69
43.95,346.69,5.86
44.37,347.59,5.75
43.05,348.61,6.13
44.53,349.31,5.47
43.90,349.80,6.08
43.57,349.46,5.58
43.95,347.86,5.91
44.63,346.38,5.47
43.06,345.21,6.68
44.16,343.75,5.97
44.58,342.96,5.42
44.15,343.05,5.31
43.64,343.59,6.35
43.22,344.68,6.51
44.11,346.36,5.97
44.00,348.14,5.75
44.10,348.94,5.47
44.63,348.68,5.09
44.43,348.54,5.86
44.32,348.44,5.47
44.42,347.75,5.69
44.47,347.22,5.31
44.05,346.66,5.58
44.26,345.42,5.53
44.32,344.48,5.75
44.00,344.46,5.80
43.74,345.19,6.24
43.74,346.43,6.19
44.27,347.85,5.86
44.21,349.22,5.64
44.15,349.86,5.31
43.83,349.15,5.09
44.20,347.68,5.04
44.58,345.94,5.25
44.27,344.21,5.80
44.10,343.44,5.47
44.53,343.94,5.31
43.53,345.08,6.46
44.10,346.26,5.15
43.90,347.19,5.91
44.00,347.95,5.80
43.32,348.37,6.68
44.05,348.10,5.15
44.16,347.58,5.97
43.84,346.94,5.91
43.27,345.91,6.68
43.22,345.13,6.79
44.21,345.05,5.80
43.43,345.61,6.51
43.95,346.81,6.24
44.48,348.48,5.86
44.27,350.35,5.97
44.11,351.45,5.75
43.16,351.17,6.57
44.06,350.59,6.02
44.53,350.02,5.58
44.21,349.18,5.91
44.37,349.12,5.91
44.16,349.91,5.47
44.52,350.30,4.76
43.79,349.95,6.02
43.43,349.46,6.57
43.06,349.22,6.90
43.64,348.78,6.35
43.01,347.71,6.95
43.74,346.95,6.46
44.37,346.91,5.69
44.16,346.95,5.47
44.47,347.34,5.36
44.88,348.01,4.32
43.17,348.41,6.79
44.27,348.86,5.75
43.94,349.42,5.31
44.06,349.87,6.02
44.01,349.96,6.40
43.79,349.53,5.86
43.83,348.96,5.09
43.79,347.96,6.19
43.74,346.52,6.29
44.27,345.99,6.35
44.53,346.92,5.80
43.75,348.73,6.57
43.90,350.80,5.97
43.27,352.70,6.68
44.53,354.19,5.97
44.21,354.58,5.91
44.06,353.60,6.08
44.00,352.28,5.31
44.74,350.75,5.31
43.32,348.76,6.62
44.37,347.41,5.64
43.27,346.71,6.46
42.74,345.98,7.01
44.12,345.99,6.57
43.63,347.23,5.91
44.84,349.03,5.25
44.11,350.93,5.91
44.16,352.73,6.08
44.32,354.31,5.91
43.63,355.06,5.75
43.64,354.57,6.35
44.16,353.75,6.02
43.00,352.68,6.46
43.21,350.71,5.86
44.21,348.75,5.91
44.16,347.73,5.42
43.06,347.42,6.95
43.48,347.29,6.24
44.06,347.20,5.97
44.27,347.39,5.75
43.53,347.42,6.35
43.12,347.02,7.12
43.84,346.89,5.97
44.00,346.79,5.80
43.95,346.46,6.24
44.15,346.84,5.31
43.48,347.92,6.46
42.42,348.80,6.51
44.53,349.34,5.58
43.90,349.74,5.97
44.00,350.11,5.58
43.16,349.78,6.02
44.11,348.26,5.97
44.21,347.01,5.80
44.68,346.32,5.09
44.32,345.35,5.53
44.00,344.66,5.75
43.90,344.75,5.86
44.32,345.59,5.91
43.54,347.13,6.68
43.84,348.86,5.97
43.69,350.39,6.51
44.05,351.20,5.69
44.00,350.96,5.75
44.32,350.59,5.80
44.25,349.84,4.65
43.80,348.02,6.68
44.52,346.30,4.82
44.06,345.39,5.97
44.11,345.33,5.97
43.27,345.98,6.68
43.84,346.79,5.36
44.63,347.49,5.36
44.12,347.90,6.57
44.05,347.95,5.75
43.11,348.09,6.90
43.32,348.05,6.68
44.16,347.44,6.13
43.43,347.31,6.51
43.95,348.19,5.80
42.95,349.50,6.79
43.22,350.64,6.79
44.10,351.22,4.98
43.94,351.16,5.15
44.09,350.04,4.54
43.74,347.67,5.69
44.01,345.19,6.13
43.58,343.20,6.19
44.27,341.51,5.75
43.62,340.52,5.15
43.64,340.57,6.29
43.85,341.70,6.02
44.79,343.62,5.53
44.01,346.16,6.62
44.42,349.15,5.69
43.95,351.96,6.19
43.53,354.06,6.40
44.27,355.23,5.97
44.00,355.19,5.86
44.31,353.85,4.98
43.90,352.07,6.19
43.38,350.43,6.84
43.63,348.57,5.80
44.32,346.87,5.69
44.74,346.18,5.36
43.54,346.50,6.68
44.43,347.55,6.13
44.48,349.19,5.86
44.06,351.00,6.19
44.32,352.19,5.69
43.54,352.37,6.68
43.74,352.32,6.24
44.32,352.02,5.91
44.42,351.24,5.69
43.90,350.94,6.13
43.47,351.04,5.69
44.63,350.69,5.15
44.36,349.92,4.87
43.90,349.12,6.46
44.27,348.82,5.86
43.06,348.51,6.90
43.11,347.80,6.90
44.37,347.74,5.97
44.21,347.91,5.53
43.85,347.36,6.29
43.74,347.00,6.08
43.21,347.23,6.24
44.31,347.40,4.65
43.80,347.40,6.24
44.10,347.30,4.98
43.74,347.10,6.19
44.00,346.45,5.53
44.26,344.64,4.98
44.22,342.50,6.08
43.98,340.70,4.43
44.01,338.95,6.40
43.69,338.44,6.51
44.58,339.60,5.42
43.22,341.80,7.01
43.16,344.60,6.57
43.17,347.17,6.84
43.90,349.13,5.97
43.69,349.83,6.19
44.42,348.86,5.42
43.31,347.27,5.86
44.11,345.51,5.75
43.22,343.83,6.51
44.16,343.15,5.97
44.32,343.59,5.80
43.73,344.38,4.93
44.06,344.92,5.97
43.89,345.50,5.69
44.11,346.43,5.75
44.37,347.07,5.47
44.42,347.12,5.69
43.79,347.38,6.19
43.73,347.33,5.25
43.22,346.31,6.79
43.85,345.67,6.57
43.47,345.83,5.31
44.32,346.35,6.08
43.99,347.42,5.20
43.80,349.03,6.62
44.79,350.69,5.31
44.42,350.83,5.04
43.59,349.03,6.40
43.38,347.13,6.62
43.31,345.27,5.75
44.21,342.81,5.86
43.57,340.87,5.42
44.37,340.02,5.64
44.27,340.11,6.02
44.01,341.15,6.68
44.32,343.03,6.02
44.32,345.40,5.75
43.28,347.81,7.23
43.11,349.97,6.35
43.63,351.55,5.91
44.48,352.13,5.64
44.37,351.69,5.75
43.43,351.07,7.06
43.79,350.40,5.86
44.11,349.10,5.75
44.15,347.66,4.93
44.48,346.75,5.80
44.01,346.72,6.08
44.25,347.12,4.65
44.16,347.11,5.69
44.16,346.87,5.97
43.79,346.49,5.97
43.95,345.74,5.91
43.73,345.14,5.47
43.79,344.42,6.13
44.01,343.39,6.08
43.79,343.19,6.08
43.53,344.10,6.29
44.53,345.17,5.69
43.22,346.05,6.73
43.47,346.53,5.97
43.89,346.37,5.20
44.48,345.76,5.75
43.94,344.70,5.36
43.64,343.52,6.57
43.89,342.32,5.64
44.53,340.95,5.80
43.79,340.23,5.97
43.11,340.63,6.35
44.11,341.75,5.97
44.05,343.20,5.75
43.64,344.93,6.46
43.53,347.06,6.40
43.99,348.79,5.09
43.84,348.99,5.42
43.64,348.38,6.35
43.63,347.39,5.53
43.84,345.50,5.42
44.11,343.64,5.69
43.11,343.02,6.35
43.11,343.55,6.90
44.15,344.16,4.82
44.00,344.12,6.02
42.84,343.95,5.97
43.95,343.56,5.86
43.85,342.62,6.19
43.79,341.95,5.53
43.32,341.48,6.68
43.31,340.78,5.69
44.21,340.51,5.91
44.32,340.62,5.47
43.96,340.94,6.40
44.06,342.33,6.35
43.85,344.57,6.24
43.54,346.72,6.68
44.16,348.61,5.97
43.53,350.01,6.19
44.48,350.87,5.53
44.32,350.95,5.47
44.32,350.06,6.08
44.05,349.02,5.58
43.79,347.71,5.86
43.89,345.64,5.20
43.68,343.61,5.42
44.43,342.29,6.08
44.11,341.91,5.69
44.26,341.97,4.98
42.63,341.77,6.29
42.69,341.30,6.79
43.42,340.37,5.97
45.00,339.00,4.76
44.00,338.26,5.64
44.21,337.91,5.25
44.31,337.07,4.93
43.74,336.58,6.13
43.42,337.09,5.80
44.21,338.21,5.25
43.27,339.66,6.73
43.53,341.27,5.97
44.26,342.83,5.58
43.74,343.69,5.80
43.62,343.55,4.93
44.10,343.53,5.53
42.94,343.51,5.86
44.27,342.67,5.80
43.42,342.18,6.29
43.11,342.65,6.84
44.11,343.51,5.91
44.26,344.38,4.93
44.01,345.19,6.08
44.37,346.29,5.47
43.26,346.94,5.91
43.69,346.41,6.57
44.00,345.84,5.80
43.69,345.25,6.02
43.43,344.40,7.06
44.01,344.71,6.13
44.16,346.16,5.64
43.53,347.46,6.51
43.69,348.46,6.29
43.79,349.60,6.08
43.95,350.87,6.08
44.25,351.15,4.82
44.06,350.07,6.24
44.32,349.22,5.75
43.53,348.45,6.46
43.01,346.83,6.73
43.74,345.63,6.24
43.90,345.65,5.86
44.01,346.38,6.57
43.06,347.60,6.90
43.90,349.03,5.86
43.22,350.25,6.73
43.95,350.74,6.13
43.01,350.08,6.95
44.37,349.21,5.86
43.27,348.36,6.73
43.11,346.81,6.90
44.15,345.24,4.93
43.79,344.33,5.75
43.89,343.94,5.47
44.05,343.69,5.75
44.63,343.56,5.36
44.22,343.93,6.19
43.53,345.04,6.46
43.01,346.82,6.73
43.32,348.89,6.68
43.95,349.91,5.80
43.95,349.25,5.91
43.43,348.54,6.68
44.27,348.12,5.75
43.96,347.34,6.62
44.42,346.91,5.20
43.99,346.93,5.20
44.85,346.94,5.53
43.48,347.14,6.51
43.80,347.96,6.46
44.53,349.19,5.58
43.32,349.52,6.62
42.96,348.85,7.01
44.06,348.53,6.08
43.54,348.44,6.95
43.64,348.03,6.46
43.74,348.12,6.46
44.00,349.08,6.02
43.83,349.95,4.82
43.88,349.89,4.93
42.53,348.89,6.57
43.84,347.62,5.91
43.43,346.29,6.46
43.10,344.49,5.97
43.32,342.91,6.40
43.83,341.59,5.09
44.00,339.67,5.58
43.32,338.22,6.68
44.42,338.18,5.42
43.84,339.18,5.91
43.74,340.72,6.13
42.95,342.43,6.79
43.53,344.23,6.46
43.42,345.47,6.13
43.79,345.65,6.02
43.38,345.55,6.57
43.64,345.16,6.29
44.21,344.03,5.58
43.47,343.10,5.91
44.05,342.80,5.42
43.74,342.97,6.29
43.06,343.70,6.90
43.90,344.79,6.24
43.90,345.98,5.86
44.01,346.46,6.08
43.27,345.84,6.68
43.90,345.20,5.97
43.67,344.21,4.98
43.53,342.25,6.24
44.11,340.95,6.02
44.10,340.95,4.98
43.69,341.51,6.13
43.22,342.58,6.79
43.69,344.20,6.19
43.17,346.07,6.79
43.74,347.20,6.02
43.94,346.84,5.36
43.74,345.85,5.91
43.89,344.65,5.36
43.89,342.99,5.58
43.85,341.91,6.29
43.53,342.19,6.13
43.43,343.27,6.51
43.48,344.51,6.46
43.38,345.52,6.62
43.84,345.97,5.25
44.16,345.24,5.86
43.95,343.48,6.13
43.69,342.07,6.51
43.79,341.22,5.75
43.95,340.38,5.91
44.06,340.21,6.08
44.05,340.61,5.58
44.53,340.81,5.47
43.99,341.22,5.20
43.90,342.03,5.86
43.85,342.91,6.02
43.95,343.64,5.91
43.69,344.28,6.40
43.01,345.21,6.95
43.15,345.75,5.80
43.95,345.23,5.80
44.37,344.86,5.75
42.69,344.79,6.79
44.48,344.22,5.58
44.31,343.70,5.42
43.95,343.75,5.91
43.43,344.23,6.57
43.85,344.87,6.13
43.73,345.34,5.53
43.48,345.43,6.46
43.48,345.05,6.57
43.95,344.32,5.64
44.00,344.03,6.02
43.79,343.84,5.86
43.90,342.99,6.13
43.85,342.36,6.02
43.53,342.49,6.46
44.00,342.92,5.75
44.00,343.54,6.02
44.16,344.32,5.58
43.95,344.85,5.86
43.58,344.28,5.64
43.90,342.53,5.86
42.85,341.20,6.62
43.32,340.55,6.40
43.27,339.75,6.68
44.32,339.42,5.53
43.53,339.95,6.13
43.80,341.11,6.24
43.53,342.70,6.24
42.95,344.53,6.79
43.89,346.41,5.75
43.68,347.36,5.86
43.74,347.01,6.35
43.16,346.63,6.57
43.95,346.01,5.91
43.84,344.61,5.97
43.27,343.70,6.68
42.96,343.67,7.01
44.27,343.95,5.86
43.74,344.56,6.13
43.11,345.45,6.62
42.58,346.08,6.24
44.53,345.48,5.69
43.89,343.75,5.36
43.85,342.51,6.02
43.37,341.94,5.91
43.43,341.30,6.79
44.00,341.15,5.86
42.80,341.74,6.95
43.42,342.48,5.53
43.48,343.08,6.51
43.00,343.38,6.08
43.27,343.24,6.68
42.64,342.72,7.12
43.74,341.82,6.13
44.20,340.93,5.09
43.37,339.82,6.35
43.27,338.30,6.73
43.79,337.36,5.75
43.53,337.21,6.08
43.22,337.52,6.51
43.84,337.92,5.47
43.64,338.24,6.19
43.05,338.57,5.75
43.63,338.69,5.86
43.84,339.08,5.69
43.79,340.31,5.97
43.84,341.37,5.42
43.84,341.42,5.97
43.59,341.40,6.40
43.68,341.15,5.47
43.74,339.99,6.08
43.69,338.99,6.19
43.74,338.85,6.29
43.79,339.42,5.69
43.85,340.39,6.19
43.90,341.49,6.19
43.52,342.53,5.80
43.22,342.90,6.51
43.48,342.52,6.40
43.21,342.25,5.86
43.48,341.92,6.29
42.53,341.41,6.95
44.06,341.70,6.02
44.32,342.97,5.69
44.01,344.65,6.13
43.85,346.36,6.29
42.59,348.03,7.17
44.05,349.24,5.42
43.79,348.89,6.08
43.89,346.79,5.20
43.27,344.43,6.68
43.69,342.36,6.08
43.80,340.24,6.29
43.38,338.96,6.62
44.04,338.71,4.93
43.11,338.89,6.90
44.58,339.68,5.64
43.53,341.20,6.24
44.27,343.08,5.80
43.48,344.36,6.19
43.95,344.53,6.08
43.79,344.39,6.08
43.74,343.97,5.91
43.64,342.94,6.40
43.27,342.23,6.68
43.68,342.09,5.42
44.06,342.18,6.02
44.32,342.56,5.47
43.17,343.20,6.84
44.16,344.04,5.64
44.01,344.51,6.08
43.37,344.23,6.19
43.58,343.94,6.29
43.32,343.53,6.40
43.84,342.64,5.80
44.00,342.18,6.02
43.27,342.66,6.46
44.21,343.61,5.91
43.69,344.68,6.08
43.58,345.93,6.08
42.69,347.22,7.06
43.17,347.65,6.84
43.74,346.85,6.08
44.01,346.00,6.08
43.74,345.52,6.02
43.80,344.85,6.24
43.79,344.33,6.02
44.00,344.27,6.02
43.53,344.78,6.24
43.69,345.84,6.19
43.95,347.16,5.80
43.53,348.41,6.35
43.90,348.78,6.19
43.63,347.75,5.47
44.21,346.43,5.91
44.05,345.12,5.75
43.37,343.07,5.91
44.31,340.84,4.87
43.84,338.74,5.47
44.00,336.59,5.31
44.16,335.23,5.64
43.27,335.24,6.68
44.16,336.21,5.97
43.11,337.78,6.90
42.95,339.73,6.79
42.75,341.57,7.23
42.80,342.34,6.95
43.01,341.86,6.73
42.80,341.42,7.17
43.95,341.09,5.91
44.01,340.37,6.08
43.22,340.07,6.62
43.80,340.54,6.24
43.53,341.38,6.35
44.21,342.37,5.64
43.58,343.26,6.19
42.91,344.05,7.12
43.42,344.39,6.08
43.01,343.75,6.95
43.37,342.92,6.24
43.53,342.26,6.35
43.05,341.20,6.08
43.90,340.17,5.97
43.64,340.02,6.29
43.58,340.70,5.75
43.74,341.55,6.08
43.53,342.45,6.29
43.64,343.53,6.24
43.53,344.08,6.02
43.95,343.67,6.08
44.00,343.43,5.75
43.20,343.20,5.53
