43.59,368.37,6.90
44.54,367.65,6.29
43.39,366.55,7.39
44.06,366.25,6.57
44.22,367.07,6.13
44.75,368.34,6.13
44.43,369.65,5.80
43.44,370.88,7.33
44.49,372.14,6.35
43.70,373.34,7.06
44.01,374.38,6.57
44.17,375.36,6.46
44.64,375.60,6.13
44.33,374.56,6.46
43.96,373.40,6.95
44.27,372.15,5.86
44.64,369.94,6.13
44.12,368.09,6.40
44.54,367.68,6.40
44.54,368.27,6.29
43.90,369.08,6.29
43.49,369.72,7.28
44.69,370.31,5.97
44.01,370.31,6.29
43.85,369.13,6.19
44.43,367.72,6.08
44.54,366.38,6.24
44.38,364.93,6.57
44.48,364.36,6.29
44.43,365.10,6.51
44.28,366.66,6.79
44.27,368.62,6.24
44.65,370.67,6.40
44.37,372.52,5.97
44.06,373.19,6.19
44.32,372.31,5.69
44.43,371.17,6.08
44.59,370.01,5.97
44.17,368.33,6.62
43.92,367.48,7.39
44.01,368.03,6.35
44.43,369.21,6.40
44.53,370.35,5.47
44.38,371.20,6.19
44.32,372.06,6.19
44.11,372.19,5.97
44.12,370.77,6.40
44.33,369.22,6.35
44.06,367.96,6.08
44.16,366.39,6.08
43.54,365.46,6.95
44.43,365.64,5.86
